id,user_id,program_id,gender_identity,created_at,updated_at,kaizen_client_type,sex,residing_in_philippines,lifting_experience,group_gender_preference,current_goal,follow_up_level,has_accountability_buddies,temporary_team_name,accountability_buddies,country,province,city,state,go_solo,retain_previous_coach,previous_coach_name
1174,1860,4,Male,2023-12-16 0:00:00,2023-12-16 0:00:00,first_time,Female,1,complete_beginner,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,San Carlos,San Carlos City,NULL,0,0,NULL
1175,2101,4,LGBTQ+,2024-12-16 0:00:00,2024-12-16 0:00:00,returning_other,Female,1,advanced,same_gender,lean_down,level_2,1,Recovery Rangers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Zamboanga del Sur,Dipolog City,NULL,1,1,Coach Alex Johnson
1176,1175,4,Female,2024-04-30 0:00:00,2024-04-30 0:00:00,returning_s7,Male,0,intermediate,no_preference,not_sure,level_2,0,NULL,NULL,Mexico,NULL,Mexico City,Mexico City,1,1,Coach Tom Anderson
1177,2102,4,LGBTQ+,2023-06-12 0:00:00,2023-06-12 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Cyprus,NULL,Nicosia,Nicosia,0,1,Coach Emily Davis
1178,550,4,LGBTQ+,2023-08-10 0:00:00,2023-08-10 0:00:00,returning_s7,Female,0,beginner,no_preference,get_bigger,level_1,0,NULL,NULL,Paraguay,NULL,Ciudad del Este,Alto Paraná,0,0,NULL
1179,1729,4,Female,2023-04-02 0:00:00,2023-04-02 0:00:00,returning_s7,Female,0,beginner,no_preference,get_bigger,level_2,1,Thunder Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Belgium,NULL,Brussels,Brussels,0,1,Coach Carlos Silva
1180,2012,4,Male,2024-03-11 0:00:00,2024-03-11 0:00:00,returning_s7,Female,0,beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Paraguay,NULL,Asunción,Central,1,1,Coach Jennifer Wilson
1181,2105,4,LGBTQ+,2023-01-22 0:00:00,2023-01-22 0:00:00,returning_s7,Female,0,intermediate,no_preference,get_bigger,level_1,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Venezuela,NULL,Caracas,Caracas,0,0,NULL
1182,2106,4,LGBTQ+,2024-08-23 0:00:00,2024-08-23 0:00:00,returning_s7,Female,0,beginner,no_preference,not_sure,level_2,0,NULL,NULL,Mexico,NULL,Guadalajara,Jalisco,0,0,NULL
1183,971,4,Male,2023-12-10 0:00:00,2023-12-10 0:00:00,returning_other,Male,0,intermediate,same_gender,not_sure,level_2,0,NULL,NULL,Romania,NULL,Bucharest,Bucharest,1,0,NULL
1184,2104,4,LGBTQ+,2023-01-19 0:00:00,2023-01-19 0:00:00,returning_other,Male,1,intermediate,no_preference,get_bigger,level_1,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Cebu City,NULL,1,0,NULL
1185,307,4,Male,2024-08-25 0:00:00,2024-08-25 0:00:00,first_time,Male,0,beginner,same_gender,not_sure,level_3,0,NULL,NULL,Slovakia,NULL,Bratislava,Bratislava,1,1,Coach Sarah Johnson
1186,816,4,Male,2023-06-13 0:00:00,2023-06-13 0:00:00,returning_s7,Female,0,advanced,no_preference,not_sure,level_1,0,NULL,NULL,Slovakia,NULL,Bratislava,Bratislava,0,0,NULL
1187,2108,4,Male,2024-04-29 0:00:00,2024-04-29 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_3,0,NULL,NULL,Paraguay,NULL,Ciudad del Este,Alto Paraná,0,0,NULL
1188,1956,4,Male,2023-11-04 0:00:00,2023-11-04 0:00:00,returning_s7,Male,0,complete_beginner,same_gender,not_sure,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Iceland,NULL,Reykjavík,Reykjavík,1,1,Coach Robert Kim
1189,819,4,Female,2023-05-18 0:00:00,2023-05-18 0:00:00,first_time,Female,1,beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Philippines,Metro Manila,Navotas,NULL,0,1,Coach Michelle Wong
1190,1817,4,Female,2023-06-08 0:00:00,2023-06-08 0:00:00,first_time,Male,1,intermediate,same_gender,lean_down,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Caloocan,NULL,0,1,Coach Rachel Green
1191,2059,4,Male,2024-07-30 0:00:00,2024-07-30 0:00:00,first_time,Male,1,beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Pampanga,San Fernando City,NULL,0,1,Coach Michelle Wong
1192,2002,4,Male,2023-04-30 0:00:00,2023-04-30 0:00:00,returning_other,Male,0,intermediate,no_preference,get_bigger,level_1,0,NULL,NULL,Portugal,NULL,Lisbon,Lisbon,1,1,Coach David Thompson
1193,2111,4,Male,2023-07-15 0:00:00,2023-07-15 0:00:00,returning_other,Male,1,beginner,no_preference,not_sure,level_2,0,NULL,NULL,Philippines,Metro Manila,Parañaque,NULL,1,0,NULL
1194,2112,4,Male,2024-06-28 0:00:00,2024-06-28 0:00:00,returning_other,Female,1,advanced,same_gender,not_sure,level_3,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Davao del Sur,Digos City,NULL,1,0,NULL
1195,577,4,Female,2023-09-15 0:00:00,2023-09-15 0:00:00,returning_s7,Male,1,intermediate,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Zamboanga del Sur,Zamboanga City,NULL,0,0,NULL
1196,1898,4,Female,2024-12-23 0:00:00,2024-12-23 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,get_bigger,level_1,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Canada,NULL,Vancouver,British Columbia,1,1,Coach Michael Chen
1197,686,4,Female,2024-08-07 0:00:00,2024-08-07 0:00:00,returning_other,Female,0,advanced,no_preference,lean_down,level_2,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,Houston,Texas,0,1,Coach Juan Dela Cruz
1198,934,4,Female,2024-12-28 0:00:00,2024-12-28 0:00:00,returning_other,Female,0,complete_beginner,no_preference,not_sure,level_1,0,NULL,NULL,Iceland,NULL,Reykjavík,Reykjavík,1,0,NULL
1199,972,4,Female,2024-09-03 0:00:00,2024-09-03 0:00:00,first_time,Female,0,intermediate,same_gender,lean_down,level_3,1,Thunder Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Switzerland,NULL,Geneva,Geneva,0,1,Coach James Garcia
1200,1358,4,Female,2023-05-25 0:00:00,2023-05-25 0:00:00,returning_other,Male,1,beginner,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Davao del Sur,Digos City,NULL,1,0,NULL
1201,2113,4,Female,2024-02-21 0:00:00,2024-02-21 0:00:00,returning_other,Male,0,beginner,no_preference,get_bigger,level_3,0,NULL,NULL,Malaysia,NULL,George Town,Penang,1,0,NULL
1202,2114,4,LGBTQ+,2023-02-10 0:00:00,2023-02-10 0:00:00,first_time,Female,0,complete_beginner,no_preference,not_sure,level_2,0,NULL,NULL,United States,NULL,New York City,New York,0,0,NULL
1203,2115,4,Female,2023-01-03 0:00:00,2023-01-03 0:00:00,first_time,Male,0,complete_beginner,same_gender,get_bigger,level_1,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,New York City,New York,1,0,NULL
1204,1919,4,LGBTQ+,2023-09-17 0:00:00,2023-09-17 0:00:00,returning_s7,Male,1,complete_beginner,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Metro Manila,Pasig,NULL,1,1,Coach Pedro Reyes
1205,2116,4,Male,2024-04-02 0:00:00,2024-04-02 0:00:00,first_time,Male,0,beginner,no_preference,lean_down,level_3,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Colombia,NULL,Medellín,Antioquia,1,1,Coach Jennifer Wilson
1206,2117,4,Male,2024-07-20 0:00:00,2024-07-20 0:00:00,returning_other,Male,1,beginner,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Leyte,Tacloban City,NULL,1,0,NULL
1207,2054,4,LGBTQ+,2023-02-03 0:00:00,2023-02-03 0:00:00,returning_s7,Male,1,advanced,no_preference,lean_down,level_1,0,NULL,NULL,Philippines,Palawan,El Nido,NULL,1,1,Coach Daniel Park
1208,652,4,LGBTQ+,2023-03-09 0:00:00,2023-03-09 0:00:00,returning_s7,Male,0,advanced,no_preference,get_bigger,level_2,1,Core Crushers,"[""buddy1@email.com"",""buddy2@email.com""]",Thailand,NULL,Bangkok,Bangkok,1,0,NULL
1209,2118,4,Female,2023-03-04 0:00:00,2023-03-04 0:00:00,first_time,Male,0,advanced,same_gender,lean_down,level_3,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Chile,NULL,Santiago,Santiago,0,0,NULL
1210,810,4,Female,2024-07-28 0:00:00,2024-07-28 0:00:00,returning_other,Male,0,beginner,same_gender,not_sure,level_2,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Vietnam,NULL,Ho Chi Minh City,Ho Chi Minh City,0,0,NULL
1211,2121,4,Female,2024-02-17 0:00:00,2024-02-17 0:00:00,returning_other,Female,0,beginner,no_preference,lean_down,level_3,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Greece,NULL,Athens,Attica,0,0,NULL
1212,2109,4,LGBTQ+,2023-09-20 0:00:00,2023-09-20 0:00:00,returning_s7,Female,1,advanced,same_gender,not_sure,level_3,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iligan,Iligan City,NULL,0,0,NULL
1213,2124,4,Female,2023-07-26 0:00:00,2023-07-26 0:00:00,returning_other,Male,1,intermediate,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,San Carlos,San Carlos City,NULL,1,1,Coach Tom Anderson
1214,2123,4,LGBTQ+,2024-05-23 0:00:00,2024-05-23 0:00:00,returning_s7,Male,1,complete_beginner,no_preference,not_sure,level_1,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Bohol,Tagbilaran City,NULL,0,1,Coach Michelle Wong
1215,868,4,LGBTQ+,2024-08-19 0:00:00,2024-08-19 0:00:00,returning_other,Female,0,intermediate,no_preference,get_bigger,level_3,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Czech Republic,NULL,Brno,South Moravian,1,0,NULL
1216,868,4,Male,2024-04-10 0:00:00,2024-04-10 0:00:00,returning_s7,Female,1,advanced,no_preference,not_sure,level_3,0,NULL,NULL,Philippines,Negros Occidental,Bacolod City,NULL,0,1,Coach Michelle Wong
1217,795,4,Female,2024-08-31 0:00:00,2024-08-31 0:00:00,first_time,Female,0,complete_beginner,same_gender,not_sure,level_2,0,NULL,NULL,Malaysia,NULL,Kuala Lumpur,Kuala Lumpur,1,1,Coach Lim Wei Ming
1218,2123,4,LGBTQ+,2023-07-27 0:00:00,2023-07-27 0:00:00,first_time,Female,1,advanced,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Metro Manila,Malabon,NULL,0,1,Coach Rachel Green
1219,973,4,LGBTQ+,2024-07-12 0:00:00,2024-07-12 0:00:00,first_time,Female,0,intermediate,no_preference,lean_down,level_1,0,NULL,NULL,Mexico,NULL,Guadalajara,Jalisco,0,1,Coach Carlos Silva
1220,1921,4,Female,2023-02-20 0:00:00,2023-02-20 0:00:00,first_time,Male,1,advanced,same_gender,not_sure,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Passi City,NULL,0,0,NULL
1221,209,4,LGBTQ+,2024-08-29 0:00:00,2024-08-29 0:00:00,first_time,Female,0,complete_beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Japan,NULL,Osaka,Osaka,1,0,NULL
1222,2064,4,Male,2024-06-11 0:00:00,2024-06-11 0:00:00,first_time,Female,0,advanced,same_gender,get_bigger,level_3,0,NULL,NULL,Lithuania,NULL,Kaunas,Kaunas,0,0,NULL
1223,2125,4,Female,2023-04-30 0:00:00,2023-04-30 0:00:00,returning_other,Female,0,beginner,no_preference,get_bigger,level_3,0,NULL,NULL,Slovakia,NULL,Bratislava,Bratislava,1,0,NULL
1224,249,4,Female,2023-03-18 0:00:00,2023-03-18 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_2,0,NULL,NULL,South Korea,NULL,Seoul,Seoul,1,1,Coach Sarah Johnson
1225,687,4,Male,2024-12-12 0:00:00,2024-12-12 0:00:00,returning_s7,Male,1,beginner,no_preference,not_sure,level_3,0,NULL,NULL,Philippines,Leyte,Tacloban City,NULL,0,1,Coach Rachel Green
1226,367,4,Female,2024-04-21 0:00:00,2024-04-21 0:00:00,returning_other,Male,1,complete_beginner,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Metro Manila,Navotas,NULL,1,0,NULL
1227,1591,4,Male,2024-05-11 0:00:00,2024-05-11 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_3,0,NULL,NULL,Norway,NULL,Bergen,Vestland,1,0,NULL
1228,2100,4,Female,2024-10-30 0:00:00,2024-10-30 0:00:00,returning_other,Female,1,advanced,no_preference,get_bigger,level_3,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Passi City,NULL,0,0,NULL
1229,361,4,Male,2024-11-10 0:00:00,2024-11-10 0:00:00,first_time,Female,1,beginner,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Metro Manila,Caloocan,NULL,0,1,Coach Chris Martinez
1230,2110,4,Female,2023-09-25 0:00:00,2023-09-25 0:00:00,returning_s7,Female,1,intermediate,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Negros Occidental,Silay City,NULL,1,1,Coach Sarah Johnson
1231,177,4,LGBTQ+,2024-01-01 0:00:00,2024-01-01 0:00:00,first_time,Female,1,advanced,same_gender,get_bigger,level_1,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Pampanga,Angeles City,NULL,1,0,NULL
1232,2091,4,Male,2024-05-03 0:00:00,2024-05-03 0:00:00,returning_s7,Female,1,complete_beginner,same_gender,not_sure,level_1,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Bohol,Tagbilaran City,NULL,0,0,NULL
1233,1387,4,LGBTQ+,2024-05-22 0:00:00,2024-05-22 0:00:00,first_time,Female,0,advanced,same_gender,lean_down,level_1,0,NULL,NULL,China,NULL,Shanghai,Shanghai,0,1,Coach Sarah Johnson
1234,2039,4,LGBTQ+,2024-09-02 0:00:00,2024-09-02 0:00:00,first_time,Female,1,intermediate,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Lucena,Lucena City,NULL,0,1,Coach Rachel Green
1235,2090,4,Female,2024-10-14 0:00:00,2024-10-14 0:00:00,returning_s7,Male,1,intermediate,no_preference,get_bigger,level_2,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Roxas,Roxas City,NULL,1,0,NULL
1236,519,4,Female,2024-08-27 0:00:00,2024-08-27 0:00:00,first_time,Female,1,intermediate,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Zamboanga del Sur,Dipolog City,NULL,0,1,Coach Chris Martinez
1237,1002,4,Male,2023-03-05 0:00:00,2023-03-05 0:00:00,returning_other,Female,0,complete_beginner,no_preference,not_sure,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Argentina,NULL,Buenos Aires,Buenos Aires,0,0,NULL
1238,1299,4,LGBTQ+,2024-02-05 0:00:00,2024-02-05 0:00:00,first_time,Male,0,advanced,same_gender,not_sure,level_2,0,NULL,NULL,Uruguay,NULL,Montevideo,Montevideo,0,1,Coach Jennifer Wilson
1239,919,4,Female,2024-09-19 0:00:00,2024-09-19 0:00:00,first_time,Female,0,complete_beginner,same_gender,not_sure,level_3,0,NULL,NULL,Japan,NULL,Tokyo,Tokyo,0,0,NULL
1240,635,4,Male,2023-10-11 0:00:00,2023-10-11 0:00:00,returning_other,Female,0,intermediate,same_gender,not_sure,level_3,0,NULL,NULL,Luxembourg,NULL,Luxembourg City,Luxembourg City,1,0,NULL
1241,1374,4,Male,2024-05-05 0:00:00,2024-05-05 0:00:00,returning_other,Female,0,complete_beginner,same_gender,not_sure,level_1,0,NULL,NULL,Mexico,NULL,Mexico City,Mexico City,0,0,NULL
1242,618,4,Male,2024-04-19 0:00:00,2024-04-19 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_3,0,NULL,NULL,United States,NULL,Los Angeles,California,0,1,Coach Rachel Green
1243,646,4,Male,2024-07-13 0:00:00,2024-07-13 0:00:00,first_time,Male,1,beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Lucena,Lucena City,NULL,1,1,Coach Robert Kim
1244,217,4,Female,2024-10-26 0:00:00,2024-10-26 0:00:00,returning_s7,Male,0,intermediate,no_preference,not_sure,level_1,0,NULL,NULL,Chile,NULL,Valparaíso,Valparaíso,1,0,NULL
1245,2049,4,Female,2023-07-31 0:00:00,2023-07-31 0:00:00,returning_s7,Male,1,advanced,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Pampanga,Angeles City,NULL,1,0,NULL
1246,1870,4,Female,2024-11-25 0:00:00,2024-11-25 0:00:00,returning_other,Female,1,intermediate,same_gender,not_sure,level_1,0,NULL,NULL,Philippines,San Carlos,San Carlos City,NULL,0,0,NULL
1247,1792,4,Female,2023-02-02 0:00:00,2023-02-02 0:00:00,returning_s7,Female,0,intermediate,same_gender,not_sure,level_2,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,New York City,New York,0,0,NULL
1248,260,4,LGBTQ+,2023-06-02 0:00:00,2023-06-02 0:00:00,first_time,Male,0,complete_beginner,no_preference,not_sure,level_3,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Argentina,NULL,Buenos Aires,Buenos Aires,0,1,Coach Jennifer Wilson
1249,650,4,LGBTQ+,2024-07-24 0:00:00,2024-07-24 0:00:00,first_time,Male,1,intermediate,same_gender,not_sure,level_2,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Leyte,Ormoc City,NULL,0,0,NULL
1250,2089,4,LGBTQ+,2023-08-11 0:00:00,2023-08-11 0:00:00,returning_other,Male,1,advanced,same_gender,lean_down,level_2,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Zamboanga del Sur,Zamboanga City,NULL,0,1,Coach Jennifer Wilson
1251,899,4,Male,2024-09-01 0:00:00,2024-09-01 0:00:00,returning_other,Male,0,advanced,no_preference,lean_down,level_3,0,NULL,NULL,Singapore,NULL,Singapore,NULL,1,1,Coach Chris Martinez
1252,2119,4,LGBTQ+,2023-08-22 0:00:00,2023-08-22 0:00:00,returning_s7,Male,0,beginner,same_gender,get_bigger,level_1,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Spain,NULL,Barcelona,Catalonia,1,1,Coach Sarah Johnson
1253,772,4,LGBTQ+,2024-01-08 0:00:00,2024-01-08 0:00:00,returning_s7,Female,1,intermediate,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Antipolo,Antipolo City,NULL,1,1,Coach Michael Chen
1254,110,4,Male,2024-02-11 0:00:00,2024-02-11 0:00:00,returning_other,Female,1,advanced,same_gender,get_bigger,level_1,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Muntinlupa,NULL,1,0,NULL
1255,67,4,Female,2024-09-04 0:00:00,2024-09-04 0:00:00,returning_other,Male,1,beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Cagayan de Oro,Cagayan de Oro City,NULL,1,0,NULL
1256,57,4,Female,2023-10-02 0:00:00,2023-10-02 0:00:00,returning_other,Male,1,beginner,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Calamba,Calamba City,NULL,1,0,NULL
1257,462,4,Female,2024-01-21 0:00:00,2024-01-21 0:00:00,returning_other,Female,1,complete_beginner,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Cagayan de Oro,Cagayan de Oro City,NULL,1,1,Coach Amanda Lee
1258,131,4,LGBTQ+,2023-03-22 0:00:00,2023-03-22 0:00:00,first_time,Male,1,complete_beginner,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Cebu,Talisay City,NULL,0,1,Coach David Thompson
1259,1578,4,Female,2023-03-05 0:00:00,2023-03-05 0:00:00,first_time,Female,0,beginner,no_preference,not_sure,level_1,0,NULL,NULL,Switzerland,NULL,Zurich,Zurich,0,1,Coach Pedro Reyes
1260,2103,4,Female,2024-02-22 0:00:00,2024-02-22 0:00:00,returning_other,Male,1,advanced,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Antipolo,Antipolo City,NULL,1,1,Coach Maria Santos
1261,1544,4,LGBTQ+,2024-03-05 0:00:00,2024-03-05 0:00:00,returning_s7,Male,0,complete_beginner,same_gender,get_bigger,level_1,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Indonesia,NULL,Surabaya,Surabaya,0,0,NULL
1262,706,4,Female,2024-09-27 0:00:00,2024-09-27 0:00:00,first_time,Male,0,intermediate,no_preference,get_bigger,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",France,NULL,Paris,Île-de-France,0,0,NULL
1263,1685,4,Male,2023-11-24 0:00:00,2023-11-24 0:00:00,returning_other,Male,1,intermediate,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Metro Manila,Valenzuela,NULL,1,1,Coach Rachel Green
1264,1789,4,Female,2024-09-05 0:00:00,2024-09-05 0:00:00,returning_other,Female,1,advanced,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Palawan,Puerto Princesa City,NULL,0,0,NULL
1265,63,4,LGBTQ+,2023-09-09 0:00:00,2023-09-09 0:00:00,returning_other,Female,1,complete_beginner,no_preference,get_bigger,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Roxas,Roxas City,NULL,1,0,NULL
1266,56,4,Female,2023-01-01 0:00:00,2023-01-01 0:00:00,returning_other,Female,0,intermediate,no_preference,get_bigger,level_3,0,NULL,NULL,Hungary,NULL,Debrecen,Pest,1,1,Coach Emily Davis
1267,82,4,Female,2024-02-14 0:00:00,2024-02-14 0:00:00,first_time,Female,0,intermediate,no_preference,lean_down,level_2,0,NULL,NULL,Latvia,NULL,Daugavpils,Daugavpils,0,1,Coach Pedro Reyes
1268,952,4,Female,2024-07-23 0:00:00,2024-07-23 0:00:00,returning_s7,Female,0,complete_beginner,no_preference,lean_down,level_1,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",San Marino,NULL,San Marino City,San Marino City,0,0,NULL
1269,774,4,Female,2023-10-12 0:00:00,2023-10-12 0:00:00,first_time,Female,0,beginner,no_preference,lean_down,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Argentina,NULL,Córdoba,Córdoba,1,0,NULL
1270,1842,4,Female,2024-04-14 0:00:00,2024-04-14 0:00:00,first_time,Female,1,advanced,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Batangas,Batangas City,NULL,1,0,NULL
1271,123,4,LGBTQ+,2023-05-11 0:00:00,2023-05-11 0:00:00,returning_s7,Female,0,beginner,same_gender,get_bigger,level_2,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Croatia,NULL,Split,Split-Dalmatia,0,1,Coach Alex Johnson
1272,673,4,LGBTQ+,2023-06-16 0:00:00,2023-06-16 0:00:00,returning_other,Male,1,complete_beginner,no_preference,not_sure,level_3,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Valenzuela,NULL,0,1,Coach Sarah Johnson
1273,116,4,Female,2024-05-24 0:00:00,2024-05-24 0:00:00,returning_s7,Female,1,beginner,no_preference,lean_down,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Negros Occidental,Bacolod City,NULL,1,1,Coach Tom Anderson
1274,49,4,Male,2023-04-22 0:00:00,2023-04-22 0:00:00,returning_other,Male,1,complete_beginner,no_preference,get_bigger,level_3,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Negros Occidental,Silay City,NULL,1,1,Coach Daniel Park
1275,174,4,Female,2023-03-15 0:00:00,2023-03-15 0:00:00,returning_other,Female,1,advanced,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Pampanga,Angeles City,NULL,0,0,NULL
1276,66,4,Female,2023-04-08 0:00:00,2023-04-08 0:00:00,returning_other,Male,1,advanced,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Antipolo,Antipolo City,NULL,1,0,NULL
1277,1841,4,Male,2023-08-13 0:00:00,2023-08-13 0:00:00,first_time,Female,1,complete_beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Roxas,Roxas City,NULL,0,0,NULL
1278,2093,4,Female,2023-01-04 0:00:00,2023-01-04 0:00:00,returning_s7,Female,1,complete_beginner,no_preference,get_bigger,level_2,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Leyte,Tacloban City,NULL,0,1,Coach Juan Dela Cruz
1279,108,4,LGBTQ+,2024-02-26 0:00:00,2024-02-26 0:00:00,first_time,Male,1,advanced,same_gender,get_bigger,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Bohol,Jagna,NULL,1,0,NULL
1280,58,4,LGBTQ+,2023-06-15 0:00:00,2023-06-15 0:00:00,first_time,Female,1,intermediate,same_gender,get_bigger,level_3,1,Recovery Rangers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Batangas,Lipa City,NULL,1,0,NULL
1281,159,4,LGBTQ+,2024-01-29 0:00:00,2024-01-29 0:00:00,first_time,Male,1,beginner,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Roxas,Roxas City,NULL,0,0,NULL
1282,1853,4,LGBTQ+,2024-09-17 0:00:00,2024-09-17 0:00:00,first_time,Male,1,complete_beginner,same_gender,lean_down,level_2,1,Speed Stars,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Passi City,NULL,1,1,Coach Rachel Green
1283,38,4,LGBTQ+,2024-11-21 0:00:00,2024-11-21 0:00:00,first_time,Male,1,intermediate,no_preference,not_sure,level_2,0,NULL,NULL,Philippines,Pampanga,San Fernando City,NULL,0,1,Coach Maria Santos
1284,64,4,Female,2023-08-07 0:00:00,2023-08-07 0:00:00,returning_s7,Male,1,advanced,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Metro Manila,Quezon City,NULL,0,1,Coach Lisa Rodriguez
1285,288,4,Male,2024-08-18 0:00:00,2024-08-18 0:00:00,returning_s7,Male,1,complete_beginner,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Metro Manila,Taguig,NULL,0,1,Coach Jennifer Wilson
1286,2070,4,Female,2023-11-04 0:00:00,2023-11-04 0:00:00,first_time,Male,0,beginner,same_gender,get_bigger,level_2,0,NULL,NULL,India,NULL,New Delhi,Delhi,0,0,NULL
1287,55,4,Male,2024-06-16 0:00:00,2024-06-16 0:00:00,first_time,Male,0,beginner,no_preference,get_bigger,level_2,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Japan,NULL,Tokyo,Tokyo,0,0,NULL
1288,132,4,Female,2023-03-05 0:00:00,2023-03-05 0:00:00,first_time,Male,0,advanced,no_preference,lean_down,level_2,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Peru,NULL,Lima,Lima,1,1,Coach Sarah Johnson
